Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
0.04569447524793159,0.022011520065658548,-0.028598210585082637,0.15623732292912781,-0.2885306219992941,-0.2970950846591117,0.04366362616204008,0.04584092836117157,-0.5198314078652313,0.27226716430574194,0.17279983597859305,0.2839315971791944,-0.1566788438342089,0.1061993971397817,0.2845937455318387,-0.164393990212603,SIRA
0.4508829461981759,0.4941752441025725,0.5835292173760882,-0.025811162849803025,1.4170765440882906,1.2612706738477617,0.4465143411898016,0.44746957367582685,0.2500293740825158,0.030488280500547926,-0.829876700276937,-1.368777994677603,0.043942559192516786,-0.7246282104802413,-1.3551066270431003,-0.8076798631051112,HOROZ
-0.8160274529067562,-0.7267494222649434,-0.5160074629733298,-1.1236036471759117,0.13520696801360121,0.13483372139660765,-0.8131936715223416,-0.8359687278509859,-0.7413757445040298,0.3498565065827246,0.3106411051719759,-0.11461534642390422,1.2111977979042488,0.282741752978584,-0.11463750272302943,0.7412256408436902,DERMASON
1.3063349462340068,1.3109741921099254,1.234131116663169,1.4990353653843438,0.3343555059543278,0.32807590982794543,1.3003769881159277,1.4086462923341607,0.13103468357174247,-0.2682557541657353,-0.5144052311973262,-0.3498493640891137,-1.7849723947327907,-1.0199502057653722,-0.3493920427825643,-0.8994479217078255,BOMBAY
-0.7812170907777725,-0.7256351888312362,-0.5785924062147679,-0.916259571830486,-0.18799926801572736,-0.19217849800230216,-0.7796880798601175,-0.7996685717985497,-0.5926230987040652,0.4936923501098703,0.4952677201335147,0.19863918075604328,0.9730320533018088,0.4202965396027685,0.19901978471395573,0.5261859861042846,DERMASON
0.48846804120296494,0.5201097038624348,0.18613168725173332,0.8402250804528021,-0.7155612959140393,-0.7578458667954511,0.4942198431519683,0.4842676650731318,-0.34424759844924924,-1.047164523963272,-0.8170205978207221,0.7158546218799415,-0.8004072436127219,0.08624824370279405,0.7187910946674223,0.04194854143460934,BARBUNYA
-0.11296551679319958,-0.22173456124405905,-0.4271164255969502,0.4135422801966025,-1.4638104429777732,-1.5335551324105823,-0.11803746207024136,-0.113787577809085,0.45953040517729765,0.9341034600015679,1.0792904405945831,1.5040182129620028,-0.4198252080000606,0.7412083146818699,1.5129891465263638,0.9094314226783741,SEKER
-0.24664529784597028,-0.22072602874104838,-0.21500853797328973,-0.2095728837944542,-0.24786051482231175,-0.2544756000060967,-0.23948897854890033,-0.24927157106229278,1.0634802850498393,-0.48066301037350284,0.17816543492692052,0.22248749160082834,0.2330462091928062,0.20694009823534507,0.22294017713802672,-0.7912895839762397,SIRA
1.3063349462340068,1.3109741921099254,1.234131116663169,1.4990353653843438,0.67879765739422,0.6467134380493056,1.3003769881159277,1.4086462923341607,1.022145058529715,-0.49195376825244336,-0.379036729459186,-0.7134619161989896,-1.7849723947327907,-1.1801849947089378,-0.7106160471577255,-1.1855317189512453,BOMBAY
0.8853662782099699,0.7514441401099622,0.7146065979691821,0.9039629758037993,0.6135151048958971,0.5878651927096142,0.9020482576729536,0.8678428677169039,0.2584403760009031,-1.3810717126764205,-0.367701565691166,-0.687952486676657,-0.7906187347100984,-0.6450239783734131,-0.6853478940332555,-1.1855317189512453,CALI
